ISO3c,Year,election,elect_dem_index,Enph_Schmidt,Volat_A_Cohen,Volat_B_Cohen,Evolat_Cohen,inflation,gini,polpol,purges,Pol_polarization,Jpurges,polity2,Democratic,GDPpc,GDP_growth,GDPpc_growth,Inflation,Gini,GDPpc_lag,GDPpc_growth_lag
GTM,1995,1,0.413,3.4669557,0.741999983787537,0.0844999998807907,0.82649999856948897,8.41,,1.653,1.026,7.25945587259456,2.67929385803604,3,1,2965.89179105211,4.94854750210382,,8.41141312270567,,2896.2234438495,4.03374149641458
GTM,1996,0,0.445,2.725724,0.741999983787537,0.0844999998807907,0.82649999856948897,11.06,,1.653,1.026,7.25945587259456,2.67929385803604,8,1,2981.12088265626,2.95777988740716,,11.0569165321987,,2965.89179105211,4.94854750210382
GTM,1997,0,0.504,2.725724,0.741999983787537,0.0844999998807907,0.82649999856948897,9.23,,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3038.71350544897,4.36408994678341,,9.23290294884937,,2981.12088265626,2.95777988740716
GTM,1998,0,0.504,2.3126843,0.741999983787537,0.0844999998807907,0.82649999856948897,6.61,,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3115.97742874329,4.99352780305848,,6.61346070518057,,3038.71350544897,4.36408994678341
GTM,1999,1,0.506,2.3537328,0.261500000953674,0.188999995589256,0.45050001144409202,5.21,,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3160.07953045848,3.8470621889051,,5.2136105860112,,3115.97742874329,4.99352780305848
GTM,2000,0,0.554,2.3537328,0.261500000953674,0.188999995589256,0.45050001144409202,5.98,54.2,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3195.39433981893,3.6088687174876,,5.9775773473714,54.2,3160.07953045848,3.8470621889051
GTM,2001,0,0.554,2.3537328,0.261500000953674,0.188999995589256,0.45050001144409202,7.29,,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3192.30860737942,2.33257486608854,,7.28587366610134,,3195.39433981893,3.6088687174876
GTM,2002,0,0.554,2.3537328,0.261500000953674,0.188999995589256,0.45050001144409202,8.13,,-0.874,1.026,3.90577305905773,2.67929385803604,8,1,3239.56717751628,3.83928708556792,,8.13263054281055,,3192.30860737942,2.33257486608854
GTM,2003,1,0.558,2.3537328,0.385999977588654,0.226999998092651,0.61299997568130504,5.6,,-0.611,1.026,4.25481088254811,2.67929385803604,8,1,3250.84112590453,2.56037766801896,,5.6034767543447,,3239.56717751628,3.83928708556792
GTM,2004,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,7.58,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3250.84112590453,2.56037766801896
GTM,2004,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,7.58,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3282.32107223521,3.13791683609193,,7.57862247309731,,,
GTM,2005,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,9.11,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3282.32107223521,3.13791683609193
GTM,2005,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,9.11,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3320.16407089873,3.27602692588886,,9.10864985719216,,,
GTM,2006,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,6.56,54.6,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3320.16407089873,3.27602692588886
GTM,2006,0,0.579,4.451498,0.385999977588654,0.226999998092651,0.61299997568130504,6.56,54.6,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3427.67826697726,5.35139778711536,,6.56085282795383,54.6,,
GTM,2007,1,0.584,4.451498,0.216000005602837,0.187000006437302,0.402999997138977,6.82,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3427.67826697726,5.35139778711536
GTM,2007,1,0.584,4.451498,0.216000005602837,0.187000006437302,0.402999997138977,6.82,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3573.59963564153,6.33771869016203,,6.82161753590322,,,
GTM,2008,0,0.588,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,11.36,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3620.83046484901,3.29352400028485,,11.355761126315,,3573.59963564153,6.33771869016203
GTM,2008,0,0.588,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,11.36,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3620.83046484901,3.29352400028485
GTM,2009,0,0.583,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,1.86,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,,
GTM,2009,0,0.583,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,1.86,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3570.30283821497,0.476898106596394,,1.85910254733027,,,
GTM,2010,0,0.591,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,3.86,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3606.4305491335,2.88417542800377,,3.85950909833169,,3570.30283821497,0.476898106596394
GTM,2010,0,0.591,4.988809,0.216000005602837,0.187000006437302,0.402999997138977,3.86,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3606.4305491335,2.88417542800377
GTM,2011,1,0.587,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,6.21,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,,
GTM,2011,1,0.587,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,6.21,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3688.86616443424,4.16390688293349,,6.21412393067094,,,
GTM,2012,0,0.574,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,3.78,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,,,1,,,3688.86616443424,4.16390688293349
GTM,2012,0,0.574,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,3.78,,-0.753,1.026,4.06635700066357,2.67929385803604,8,1,3731.67578420097,2.97470856847661,,3.78180754679685,,,
GTM,2013,0,0.581,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,4.34,,-0.753,1.287,4.06635700066357,2.19933799190879,8,1,3802.15380202902,3.69481919881751,,4.34337131279513,,3731.67578420097,2.97470856847661
GTM,2013,0,0.581,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,4.34,,-0.753,1.287,4.06635700066357,2.19933799190879,8,1,,,1,,,3802.15380202902,3.69481919881751
GTM,2014,0,0.579,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,3.42,48.3,-0.753,1.435,4.06635700066357,1.9271791099669,8,1,,,1,,,,
GTM,2014,0,0.579,4.58055,0.546000003814697,0.159500002861023,0.70550000667571999,3.42,48.3,-0.753,1.435,4.06635700066357,1.9271791099669,8,1,3903.05961459334,4.44397758285268,,3.41836169662962,48.3,,
GTM,2015,1,0.595,4.58055,0.534000039100647,0.164499998092651,0.69850003719329801,2.39,,-0.607,1.507,4.26011944260119,1.7947774917249,8,1,,,1,,,3903.05961459334,4.44397758285268
GTM,2015,1,0.595,4.58055,0.534000039100647,0.164499998092651,0.69850003719329801,2.39,,-0.607,1.507,4.26011944260119,1.7947774917249,8,1,3994.63691288475,4.09217081621244,,2.38872032839552,,,
GTM,2016,0,0.633,6.047481,0.534000039100647,0.164499998092651,0.69850003719329801,4.45,,-0.434,1.507,4.48971466489715,1.7947774917249,8,,,,1,,,3994.63691288475,4.09217081621244
GTM,2016,0,0.633,6.047481,0.534000039100647,0.164499998092651,0.69850003719329801,4.45,,-0.434,1.507,4.48971466489715,1.7947774917249,8,,4034.15848231358,2.67780255532826,,4.44844199942824,,,
GTM,2017,0,0.626,,0.534000039100647,0.164499998092651,0.69850003719329801,4.42,,-0.434,1.507,4.48971466489715,1.7947774917249,8,,,,1,,,4034.15848231358,2.67780255532826
GTM,2017,0,0.626,,0.534000039100647,0.164499998092651,0.69850003719329801,4.42,,-0.434,1.507,4.48971466489715,1.7947774917249,8,,4091.26800012075,3.07985149125689,,4.42453655182543,,,
GTM,2018,0,0.6,,0.534000039100647,0.164499998092651,0.69850003719329801,3.75,,-0.434,0.788,4.48971466489715,3.11695476278043,8,,,,1,,,4091.26800012075,3.07985149125689
GTM,2018,0,0.6,,0.534000039100647,0.164499998092651,0.69850003719329801,3.75,,-0.434,0.788,4.48971466489715,3.11695476278043,8,,4160.07113765612,3.32209799734959,,3.75186186704512,,,
GTM,2019,1,0.586,,,,NA,3.7,,-0.434,1.844,4.48971466489715,1.17506436189776,,,4254.03515942326,3.866856574905,,3.69998398008601,,4160.07113765612,3.32209799734959
GTM,2019,1,0.586,,,,NA,3.7,,-0.434,1.844,4.48971466489715,1.17506436189776,,,,,1,,,4254.03515942326,3.866856574905
GTM,2020,,,,,,,,,-0.717,1.844,4.11413404114134,1.17506436189776,,,4126.2054283726,-1.51933003489331,,3.21444062197346,,,
GTM,2020,,,,,,,,,-0.717,1.844,4.11413404114134,1.17506436189776,,,,,1,,,4126.2054283726,-1.51933003489331
GTM,2021,,,,,,,,,-0.23,0.513,4.76045122760451,3.6226553880103,,,4371.6157364824,7.52762877577686,,4.26105127422819,,,
HND,1990,,,,,,,,,-2.572,-0.222,1.65228931652289,4.97425524089739,6,1,1738.62155191988,2.7917489495977,,23.3225664366467,57.4,4371.6157364824,7.52762877577686
HND,1991,,,,,,,,,-2.572,-0.222,1.65228931652289,4.97425524089739,6,1,1633.67064065553,-3.31930842303754,,33.9722602535864,51.9,1738.62155191988,2.7917489495977
HND,1992,,,2.003424,0,0.0720000043511391,7.2000004351139096E-2,,,-2.572,-1.693,1.65228931652289,7.67929385803604,6,1,1684.6273852953,6.07368787706019,,8.75988625255488,51.8,1633.67064065553,-3.31930842303754
HND,1993,1,0.503,2.0302355,0,0.096000000834465,9.6000000834464999E-2,10.75,53.5,-2.572,-1.318,1.65228931652289,6.98970209635896,6,1,1744.25635945052,6.49571820818859,,10.748646716372,53.5,1684.6273852953,6.07368787706019
HND,1994,0,0.535,2.0302355,0,0.096000000834465,9.6000000834464999E-2,21.73,55,-2.572,-1.318,1.65228931652289,6.98970209635896,6,1,1699.26754530971,0.21190349864257,,21.729346883819,55,1744.25635945052,6.49571820818859
HND,1995,0,0.55,2.0302355,0,0.096000000834465,9.6000000834464999E-2,29.46,55.5,-2.572,-1.318,1.65228931652289,6.98970209635896,6,1,1753.85640952823,6.18930455759235,,29.4645292281585,55.5,1699.26754530971,0.21190349864257
HND,1996,0,0.559,2.0302355,0,0.096000000834465,9.6000000834464999E-2,23.84,55.7,-2.572,-1.318,1.65228931652289,6.98970209635896,6,1,1736.24229905579,1.87077629388163,,23.8378353073358,55.7,1753.85640952823,6.18930455759235
HND,1997,1,0.559,2.176408,0.010499999858439,0.0380000025033951,4.8500001430511502E-2,20.2,52.7,-2.572,-0.94,1.65228931652289,6.29459360058845,6,1,1764.74231327924,4.59808306248539,,20.1998667554962,52.7,1736.24229905579,1.87077629388163
HND,1998,0,0.561,2.176408,0.010499999858439,0.0380000025033951,4.8500001430511502E-2,13.67,57.4,-2.572,-0.233,1.65228931652289,4.99448326590659,6,1,1776.75819530215,3.59023303357911,,13.6681077485869,57.4,1764.74231327924,4.59808306248539
HND,1999,0,0.564,2.176408,0.010499999858439,0.0380000025033951,4.8500001430511502E-2,11.66,55.4,-2.572,-0.233,1.65228931652289,4.99448326590659,7,1,1714.96172656724,-0.735651085447699,,11.66374097913,55.4,1776.75819530215,3.59023303357911
HND,2000,0,0.564,2.176408,0.010499999858439,0.0380000025033951,4.8500001430511502E-2,11.05,,-2.572,-0.926,1.65228931652289,6.26884884148584,7,1,1790.36408270289,7.29128815869618,,11.0480349344976,,1714.96172656724,-0.735651085447699
HND,2001,1,0.564,2.4108298,0,0.0879999995231628,8.79999995231628E-2,9.67,55.4,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,1790.79752352887,2.72319327321379,,9.67415556865373,55.4,1790.36408270289,7.29128815869618
HND,2002,0,0.562,2.4108298,0,0.0879999995231628,8.79999995231628E-2,7.69,55.7,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,1810.4737219879,3.75433786119939,,7.69050972034273,55.7,1790.79752352887,2.72319327321379
HND,2003,0,0.571,2.4108298,0,0.0879999995231628,8.79999995231628E-2,7.67,58.1,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,1845.63709977369,4.54703805165397,,7.67416639397934,58.1,1810.4737219879,3.75433786119939
HND,2004,0,0.571,2.4108298,0,0.0879999995231628,8.79999995231628E-2,8.11,58.1,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,,,1,,,1845.63709977369,4.54703805165397
HND,2004,0,0.571,2.4108298,0,0.0879999995231628,8.79999995231628E-2,8.11,58.1,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,1913.11177184576,6.23230296069102,,8.1137909709338,58.1,,
HND,2005,1,0.566,2.4108298,0,0.091499999165535,9.1499999165535001E-2,8.81,59.5,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,,,1,,,1913.11177184576,6.23230296069102
HND,2005,1,0.566,2.4108298,0,0.091499999165535,9.1499999165535001E-2,8.81,59.5,-2.572,0.596,1.65228931652289,3.4700257447591,7,1,1980.98605774699,6.05059922215973,,8.80906074819817,59.5,,
HND,2006,0,0.524,2.3696847,0,0.091499999165535,9.1499999165535001E-2,5.58,57.5,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,,,1,,,1980.98605774699,6.05059922215973
HND,2006,0,0.524,2.3696847,0,0.091499999165535,9.1499999165535001E-2,5.58,57.5,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,2062.60360720304,6.56724355177587,,5.57775207654297,57.5,,
HND,2007,0,0.528,2.3696847,0,0.091499999165535,9.1499999165535001E-2,6.94,55.8,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,2141.37517135877,6.18832716678008,,6.93621470895782,55.8,2062.60360720304,6.56724355177587
HND,2007,0,0.528,2.3696847,0,0.091499999165535,9.1499999165535001E-2,6.94,55.8,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,,,1,,,2141.37517135877,6.18832716678008
HND,2008,0,0.528,2.3696847,0,0.091499999165535,9.1499999165535001E-2,11.4,55.5,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,2183.76566138828,4.23160011009342,,11.4034270813932,55.5,,
HND,2008,0,0.528,2.3696847,0,0.091499999165535,9.1499999165535001E-2,11.4,55.5,-1.674,0.596,2.84406104844061,3.4700257447591,7,1,,,1,,,2183.76566138828,4.23160011009342
HND,2009,1,0.474,2.3696847,0,0.118500001728535,0.118500001728535,5.5,51.3,-0.059,-0.735,4.98739216987392,5.91761677087165,7,0,,,1,,,,
HND,2009,1,0.474,2.3696847,0,0.118500001728535,0.118500001728535,5.5,51.3,-0.059,-0.735,4.98739216987392,5.91761677087165,7,0,2086.27129507145,-2.43162787988011,,5.49634273772205,51.3,,
HND,2010,0,0.412,2.302417,0,0.118500001728535,0.118500001728535,4.7,53.1,1.046,0.532,6.45388188453882,3.58771607208533,7,1,,,1,,,2086.27129507145,-2.43162787988011
HND,2010,0,0.412,2.302417,0,0.118500001728535,0.118500001728535,4.7,53.1,1.046,0.532,6.45388188453882,3.58771607208533,7,1,2120.74288955211,3.73114034433009,,4.69889064976229,53.1,,
HND,2011,0,0.419,2.302417,0,0.118500001728535,0.118500001728535,6.76,56.2,0.763,0.532,6.07830126078301,3.58771607208533,7,1,,,1,,,2120.74288955211,3.73114034433009
HND,2011,0,0.419,2.302417,0,0.118500001728535,0.118500001728535,6.76,56.2,0.763,0.532,6.07830126078301,3.58771607208533,7,1,2159.71078839121,3.83569066207505,,6.76227957314765,52.6,,
HND,2012,0,0.417,2.302417,0,0.118500001728535,0.118500001728535,5.2,56.1,0.046,-2.008,5.12674187126742,8.2585509378448,7,1,,,1,,,2159.71078839121,3.83569066207505
HND,2012,0,0.417,2.302417,0,0.118500001728535,0.118500001728535,5.2,56.1,0.046,-2.008,5.12674187126742,8.2585509378448,7,1,2207.23021432074,4.12868774866939,,5.19618615531848,53.4,,
HND,2013,1,0.421,2.302417,0.220999985933304,0.204500004649162,0.42549997568130499,5.16,52.6,0.046,0.675,5.12674187126742,3.3247517469658,7,1,2228.1467474572,2.79155975746801,,5.1618989858149,50,2207.23021432074,4.12868774866939
HND,2013,1,0.421,2.302417,0.220999985933304,0.204500004649162,0.42549997568130499,5.16,52.6,0.046,0.675,5.12674187126742,3.3247517469658,7,1,,,1,,,2228.1467474572,2.79155975746801
HND,2014,0,0.45,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,6.13,50.3,-0.313,0.675,4.65029860650299,3.3247517469658,7,1,,,1,,,,
HND,2014,0,0.45,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,6.13,50.3,-0.313,0.675,4.65029860650299,3.3247517469658,7,1,2256.01505600799,3.0580805621437,,6.12924930313027,49.9,,
HND,2015,0,0.446,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,3.16,49.8,-0.313,0.492,4.65029860650299,3.66127252666422,7,1,,,1,,,2256.01505600799,3.0580805621437
HND,2015,0,0.446,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,3.16,49.8,-0.313,0.492,4.65029860650299,3.66127252666422,7,1,2302.20441093316,3.84007997093951,,3.15783117980921,49.2,,
HND,2016,0,0.445,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,2.72,49.8,-0.313,0.193,4.65029860650299,4.21110702464141,7,,,,1,,,2302.20441093316,3.84007997093951
HND,2016,0,0.445,3.5819852,0.220999985933304,0.204500004649162,0.42549997568130499,2.72,49.8,-0.313,0.193,4.65029860650299,4.21110702464141,7,,2351.09358617388,3.89297219726413,,2.72461223295292,49.8,,
HND,2017,1,0.445,,,,NA,3.93,49.4,0.631,0.651,5.90311877903119,3.36888561971313,5,,,,1,,,2351.09358617388,3.89297219726413
HND,2017,1,0.445,,,,NA,3.93,49.4,0.631,0.651,5.90311877903119,3.36888561971313,5,,2423.59226577571,4.84291391050387,,3.93436084442035,49.4,,
HND,2018,0,0.378,,,,NA,4.35,48.9,1.023,0.397,6.42335766423358,3.83596910628908,7,,,,1,,,2423.59226577571,4.84291391050387
HND,2018,0,0.378,,,,NA,4.35,48.9,1.023,0.397,6.42335766423358,3.83596910628908,7,,2475.170273532,3.84499476966735,,4.34734937777536,48.9,,
HND,2019,0,0.374,,,,NA,4.37,48.2,1.023,0.295,6.42335766423358,4.02353806546525,,,,,1,,,2475.170273532,3.84499476966735
HND,2019,0,0.374,,,,NA,4.37,48.2,1.023,0.295,6.42335766423358,4.02353806546525,,,2499.49282332241,2.65306625480355,,4.36587159819272,48.2,,
HND,2020,,,,,,,,,1.023,0.926,6.42335766423358,2.86318499448327,,,,,1,,,2499.49282332241,2.65306625480355
HND,2020,,,,,,,,,1.023,0.926,6.42335766423358,2.86318499448327,,,2239.0081498977,-8.96476018404584,,3.46841177951168,,,
HND,2021,,,,,,,,,1.023,1.029,6.42335766423358,2.67377712394263,,,2479.98971180966,12.5340960157739,,4.48087963413448,,2239.0081498977,-8.96476018404584
MEX,1990,,,,,,,,,-0.329,-0.188,4.62906436629064,4.91173225450533,0,0,7460.69661193459,5.17576838681073,,26.6516725646771,,2479.98971180966,12.5340960157739
MEX,1991,,,,,,,,,-0.177,-0.188,4.8307896483079,4.91173225450533,0,0,7632.44279095691,4.21475483853031,,22.662359455061,,7460.69661193459,5.17576838681073
MEX,1992,0,0.439,2.214349,0.0824999958276749,0.137500002980232,0.21999999880790699,15.51,52.6,-0.334,-0.188,4.62242866622429,4.91173225450533,0,0,7760.90556403676,3.54110241594962,,15.5078962533572,52.6,7632.44279095691,4.21475483853031
MEX,1993,0,0.448,2.214349,0.0824999958276749,0.137500002980232,0.21999999880790699,9.75,,-0.334,-0.188,4.62242866622429,4.91173225450533,0,0,7773.16183125799,1.94115584773009,,9.75146045357564,,7760.90556403676,3.54110241594962
MEX,1994,1,0.468,2.2872407,0.017000000923872,0.177500009536743,0.19450001418590501,6.97,52.8,-0.147,-1.145,4.87060384870604,6.67157043030526,4,0,8018.72100901051,4.94108067568743,,6.96581237191123,52.8,7773.16183125799,1.94115584773009
MEX,1995,0,0.487,2.2872407,0.017000000923872,0.177500009536743,0.19450001418590501,35,,-0.147,1.124,4.87060384870604,2.49908054431776,4,0,7390.71471635729,-6.29123082110117,,34.9992712889592,,8018.72100901051,4.94108067568743
MEX,1996,0,0.508,2.2872407,0.017000000923872,0.177500009536743,0.19450001418590501,34.38,53.6,-0.324,1.124,4.635700066357,2.49908054431776,4,0,7765.6049833663,6.77325869445046,,34.3783832235167,53.6,7390.71471635729,-6.29123082110117
MEX,1997,1,0.544,2.857143,0.0159999988973141,0.120500005781651,0.13650000095367401,20.63,,-0.79,1.124,4.01725282017253,2.49908054431776,6,0,8168.91618207968,6.84685227862427,,20.6256287259248,,7765.6049833663,6.77325869445046
MEX,1998,0,0.594,2.857143,0.0159999988973141,0.120500005781651,0.13650000095367401,15.93,51.7,-0.79,1.124,4.01725282017253,2.49908054431776,6,0,8461.49270188363,5.16392516795146,,15.9283950119352,51.7,8168.91618207968,6.84685227862427
MEX,1999,0,0.597,2.857143,0.0159999988973141,0.120500005781651,0.13650000095367401,16.59,,-0.79,1.124,4.01725282017253,2.49908054431776,6,0,8567.07842500423,2.75355424748236,,16.5856169707539,,8461.49270188363,5.16392516795146
MEX,2000,1,0.634,2.7493675,0.061999998986721,0.10249999910593,0.16449999809265101,9.49,52.6,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8861.86956567291,4.94245371467422,,9.49156149435404,52.6,8567.07842500423,2.75355424748236
MEX,2001,0,0.676,2.7493675,0.061999998986721,0.10249999910593,0.16449999809265101,6.37,,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8702.9848728584,-0.404390126692846,,6.36773806235032,,8861.86956567291,4.94245371467422
MEX,2002,0,0.685,2.7493675,0.061999998986721,0.10249999910593,0.16449999809265101,5.03,50.1,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8580.88729814666,-0.0398444814685348,,5.03072733151299,50.1,8702.9848728584,-0.404390126692846
MEX,2003,1,0.693,3.0135005,0.148499995470047,0.110500000417233,0.25900000333786,4.55,,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8587.08855266964,1.4463826837036,,4.54690012118717,,8580.88729814666,-0.0398444814685348
MEX,2004,0,0.701,3.0135005,0.148499995470047,0.110500000417233,0.25900000333786,4.69,50,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,,,1,,,8587.08855266964,1.4463826837036
MEX,2004,0,0.701,3.0135005,0.148499995470047,0.110500000417233,0.25900000333786,4.69,50,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8801.32190186818,3.92059081028791,,4.68840884843147,50,,
MEX,2005,0,0.701,3.0135005,0.148499995470047,0.110500000417233,0.25900000333786,3.99,50.1,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,,,1,,,8801.32190186818,3.92059081028791
MEX,2005,0,0.701,3.0135005,0.148499995470047,0.110500000417233,0.25900000333786,3.99,50.1,-0.976,1.261,3.77040477770405,2.24714968738507,8,1,8877.85129102564,2.30780706591736,,3.98805714597435,50.1,,
MEX,2006,1,0.672,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,3.63,48.9,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,,,1,,,8877.85129102564,2.30780706591736
MEX,2006,1,0.672,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,3.63,48.9,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,9142.80477389632,4.49507789421408,,3.62946762439129,48.9,,
MEX,2007,0,0.647,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,3.97,,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,,,1,,,9142.80477389632,4.49507789421408
MEX,2007,0,0.647,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,3.97,,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,9214.35353384224,2.29144571429802,,3.96684905458234,,,
MEX,2008,0,0.642,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,5.12,49.9,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,,,1,,,9214.35353384224,2.29144571429802
MEX,2008,0,0.642,3.514296,0.163499996066093,0.0954999998211861,0.25900000333786,5.12,49.9,-0.557,1.261,4.32647644326477,2.24714968738507,8,1,9181.39996717864,1.14358458719401,,5.12498274575897,49.9,,
MEX,2009,1,0.645,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,5.3,,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,,,1,,,9181.39996717864,1.14358458719401
MEX,2009,1,0.645,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,5.3,,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,8568.61814933121,-5.28574413681751,,5.29735584228859,,,
MEX,2010,0,0.652,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,4.16,47.2,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,,,1,,,8568.61814933121,-5.28574413681751
MEX,2010,0,0.652,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,4.16,47.2,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,8878.56137655041,5.11811814321163,,4.15672722680176,47.2,,
MEX,2011,0,0.65,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,3.41,,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,,,1,,,8878.56137655041,5.11811814321163
MEX,2011,0,0.65,3.034496,0.0839999988675118,0.164000004529953,0.24799999594688399,3.41,,-0.767,1.261,4.04777704047777,2.24714968738507,8,1,9076.30145285741,3.66300792950094,,3.40737824605736,,,
MEX,2012,1,0.648,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,4.11,48.7,-0.568,1.261,4.31187790311878,2.24714968738507,8,1,,,1,,,9076.30145285741,3.66300792950094
MEX,2012,1,0.648,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,4.11,48.7,-0.568,1.261,4.31187790311878,2.24714968738507,8,1,9280.25863791442,3.64232267941347,,4.11150981070293,48.7,,
MEX,2013,0,0.619,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,3.81,,-0.76,0.771,4.05706702057067,3.14821625597646,8,1,9282.99193347296,1.35409196151679,,3.80639069747207,,9280.25863791442,3.64232267941347
MEX,2013,0,0.619,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,3.81,,-0.76,0.771,4.05706702057067,3.14821625597646,8,1,,,1,,,9282.99193347296,1.35409196151679
MEX,2014,0,0.62,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,4.02,48.7,-0.76,0.771,4.05706702057067,3.14821625597646,8,1,9426.32458789743,2.84977325490688,,4.01861608078673,48.7,,
MEX,2014,0,0.62,3.56237,0.0394999980926514,0.0825000032782555,0.122000001370907,4.02,48.7,-0.76,0.771,4.05706702057067,3.14821625597646,8,1,,,1,,,9426.32458789743,2.84977325490688
MEX,2015,1,0.631,3.994631,0.0804999992251396,0.106499999761581,0.187000006437302,2.72,,-0.558,0.771,4.32514930325149,3.14821625597646,8,1,,,1,,,,
MEX,2015,1,0.631,3.994631,0.0804999992251396,0.106499999761581,0.187000006437302,2.72,,-0.558,0.771,4.32514930325149,3.14821625597646,8,1,9616.64555810607,3.29315152833387,,2.7206406496403,,,
MEX,2016,0,0.635,3.994631,0.0804999992251396,0.106499999761581,0.187000006437302,2.82,46.3,-0.027,0.771,5.02986065029861,3.14821625597646,8,,,,1,,,9616.64555810607,3.29315152833387
